"PerformanceID";"StudentID";"StudyHoursPerWeek";"PerformanceScore";"EngagementID";"AttendanceID";"GradeID"
97423;"S31888";6.9;61.78;65536;65536;0
97424;"S31889";11.1;42.4;65536;65536;0
97425;"S31890";11.2;57.07;65536;65536;0
97426;"S31891";9.5;65.92;65536;65536;0
97427;"S31892";-0.2;53.56;65536;65536;0
97428;"S31893";6.9;53.92;65536;65536;0
97429;"S31894";11.0;53.17;65541;65536;0
97430;"S31895";9.5;56.79;65536;65536;0
97431;"S31896";13.2;50.83;65541;65536;0
97432;"S31897";13.8;67.41;65539;65536;0
97433;"S31898";8.8;57.28;65541;65536;65745
97434;"S31899";5.2;62.08;65536;65536;0
97435;"S31900";17.7;49.46;65539;65536;0
97436;"S31901";3.2;41.54;65539;65536;65836
97437;"S31902";7.0;56.21;65536;65536;0
97438;"S31903";5.8;76.905;65541;65536;0
97439;"S31904";13.7;59.35;65537;65536;0
97440;"S31905";16.6;48.79;65536;65536;0
97441;"S31906";9.1;61.34;65536;65536;0
97442;"S31907";11.1;50.32;65540;65536;0
97443;"S31908";12.1;54.96;65538;65536;0
97444;"S31909";19.0;49.07;65536;65536;65562
97445;"S31910";1.1;40.69;65539;65536;0
97446;"S31911";13.7;48.39;65536;65536;0
97447;"S31912";11.9;53.87;65537;65536;65696
97448;"S31913";8.1;72.68;65536;65536;0
97449;"S31914";11.6;43.08;65536;65536;0
97450;"S31915";13.7;74.13;65536;65536;0
97451;"S31916";12.9;51.86;65536;65536;0
97452;"S31917";20.8;65.91;65537;65536;0
97453;"S31918";10.6;55.93;65539;65536;0
97454;"S31919";10.1;68.36;65537;65536;0
97455;"S31920";10.0;56.71;65541;65536;65538
97456;"S31921";12.8;49.07;65540;65536;0
97457;"S31922";9.8;50.13;65537;65536;0
97458;"S31923";10.1;33.86;65536;65536;0
97459;"S31924";10.1;40.85;65540;65536;66852
97460;"S31925";9.3;49.34;65537;65536;0
97461;"S31926";7.0;52.08;65536;65536;0
97462;"S31927";12.1;59.59;65536;65536;0
97463;"S31928";8.6;66.44;65540;65536;0
97464;"S31929";13.1;64.46;65540;65536;0
97465;"S31930";10.6;45.01;65540;65536;0
97466;"S31931";8.1;55.54;65540;65536;65772
97467;"S31932";10.0;57.36;65536;65536;65935
97468;"S31933";9.5;55.63;65537;65536;0
97469;"S31934";13.1;56.27;65537;65536;0
97470;"S31935";6.5;52.35;65536;65536;0
97471;"S31936";-0.1;45.41;65537;65536;0
97472;"S31937";7.2;47.26;65539;65536;66523
97473;"S31938";-0.7;57.68;65537;65536;0
97474;"S31939";8.8;60.61;65538;65536;0
97475;"S31940";17.3;52.99;65536;65536;65714
97476;"S31941";5.5;59.42;65539;65536;0
97477;"S31942";-0.5;57.37;65538;65536;0
97478;"S31943";17.5;47.48;65540;65536;0
97479;"S31944";7.6;56.71;65537;65536;0
97480;"S31945";10.0;44.3;65537;65536;0
97481;"S31946";13.9;58.94;65540;65536;0
97482;"S31947";12.6;52.89;65538;65536;0
97483;"S31948";13.8;66.5;65536;65536;0
97484;"S31949";14.5;50.29;65536;65536;0
97485;"S31950";1.3;62.89;65537;65536;0
97486;"S31951";2.9;66.83;65538;65536;0
97487;"S31952";15.9;56.9;65536;65536;0
97488;"S31953";6.1;44.62;65536;65536;0
97489;"S31954";6.6;57.54;65538;65536;0
97490;"S31955";3.7;60.09;65536;65536;0
97491;"S31956";8.0;50.08;65536;65536;0
97492;"S31957";8.3;56.83;65537;65536;0
97493;"S31958";10.0;71.45;65539;65536;0
97494;"S31959";4.7;77.0;65536;65536;0
97495;"S31960";11.6;58.67;65537;65536;0
97496;"S31961";6.0;59.5;65536;65536;0
97497;"S31962";7.0;53.79;65536;65536;0
97498;"S31963";-0.9;42.95;65537;65536;0
97499;"S31964";19.7;40.38;65539;65536;0
97500;"S31965";14.7;42.77;65536;65536;0
97501;"S31966";7.5;57.43;65539;65536;0
97502;"S31967";5.5;48.13;65537;65536;0
97503;"S31968";10.1;51.85;65541;65536;0
97504;"S31969";9.9;57.14;65539;65536;0
97505;"S31970";3.6;47.665;65539;65536;0
97506;"S31971";-2.8;51.91;65539;65536;0
97507;"S31972";7.4;37.93;65539;65536;0
97508;"S31973";10.0;48.7;65541;65536;0
97509;"S31974";10.9;67.89;65536;65536;0
97510;"S31975";10.9;64.42;65537;65536;0
97511;"S31976";5.1;69.13;65541;65536;0
97512;"S31977";7.3;62.98;65539;65536;0
97513;"S31978";18.8;48.92;65536;65536;0
97514;"S31979";13.9;63.69;65539;65536;65790
97515;"S31980";7.7;62.49;65537;65536;0
97516;"S31981";21.5;69.61;65537;65536;0
97517;"S31982";4.0;50.79;65537;65536;0
97518;"S31983";5.9;72.305;65537;65536;0
97519;"S31984";9.4;60.96;65536;65536;0
97520;"S31985";2.3;62.65;65541;65536;0
97521;"S31986";19.0;51.11;65537;65536;0
97522;"S31987";10.9;68.66;65541;65536;0
97523;"S31988";6.1;61.26;65537;65536;0
97524;"S31989";12.2;49.86;65540;65536;65677
97525;"S31990";10.7;39.75;65538;65536;0
97526;"S31991";8.5;35.98;65537;65536;0
97527;"S31992";4.0;55.31;65539;65536;65585
97528;"S31993";2.8;43.0;65536;65536;0
97529;"S31994";20.9;63.6;65539;65536;0
97530;"S31995";3.2;59.2;65539;65536;0
97531;"S31996";18.5;53.07;65536;65536;66218
97532;"S31997";5.8;36.47;65539;65536;0
97533;"S31998";14.0;66.29;65538;65536;0
97534;"S31999";12.3;62.77;65540;65536;0
97535;"S32000";13.3;55.16;65538;65536;0
97536;"S32001";13.7;46.72;65536;65536;65640
97537;"S32002";1.9;63.8;65537;65536;0
97538;"S32003";6.6;57.06;65536;65536;0
97539;"S32004";3.2;47.02;65536;65536;0
97540;"S32005";10.9;63.78;65536;65536;0
97541;"S32006";3.4;57.05;65537;65536;0
97542;"S32007";10.0;56.47;65536;65536;0
97543;"S32008";8.8;62.23;65537;65536;0
97544;"S32009";-1.0;60.32;65541;65536;66276
97545;"S32010";11.3;68.62;65541;65536;0
97546;"S32011";3.7;71.27;65536;65536;0
97547;"S32012";5.8;54.06;65539;65536;65684
97548;"S32013";-1.4;69.72;65540;65536;0
97549;"S32014";18.3;57.2;65539;65536;0
97550;"S32015";10.0;55.27;65539;65536;0
97551;"S32016";10.0;50.64;65540;65536;0
97552;"S32017";1.0;70.57;65537;65536;0
97553;"S32018";10.0;56.8;65536;65536;0
97554;"S32019";18.8;43.81;65537;65536;0
97555;"S32020";11.5;71.73;65539;65536;0
97556;"S32021";6.4;57.93;65540;65536;0
97557;"S32022";9.8;70.43;65541;65536;0
97558;"S32023";7.2;52.44;65541;65536;66157
97559;"S32024";9.5;58.34;65536;65536;0
97560;"S32025";13.7;66.1;65541;65536;0
97561;"S32026";8.3;68.04;65536;65536;0
97562;"S32027";11.1;64.78;65541;65536;65674
97563;"S32028";11.2;44.37;65536;65536;0
97564;"S32029";8.4;50.43;65537;65536;65850
97565;"S32030";6.3;54.96;65538;65536;0
97566;"S32031";7.4;65.46;65538;65536;0
97567;"S32032";13.5;65.23;65540;65536;0
97568;"S32033";13.9;52.3;65536;65536;0
97569;"S32034";4.3;49.28;65539;65536;0
97570;"S32035";8.7;53.98;65539;65536;0
97571;"S32036";6.2;56.44;65537;65536;65981
97572;"S32037";14.0;66.24;65537;65536;66134
97573;"S32038";7.6;63.67;65536;65536;0
97574;"S32039";21.0;59.09;65536;65536;0
97575;"S32040";11.1;64.97;65539;65536;65745
97576;"S32041";15.9;62.29;65536;65536;65608
97577;"S32042";4.9;59.85;65541;65536;0
97578;"S32043";10.1;56.79;65536;65536;0
97579;"S32044";13.1;63.77;65541;65536;0
97580;"S32045";4.8;60.84;65536;65536;0
97581;"S32046";10.1;56.74;65536;65536;0
97582;"S32047";15.3;49.14;65539;65536;0
97583;"S32048";8.4;35.66;65539;65536;0
97584;"S32049";5.7;52.51;65539;65536;0
97585;"S32050";19.0;61.64;65541;65536;0
97586;"S32051";4.1;60.92;65537;65536;0
97587;"S32052";10.8;49.61;65538;65536;0
97588;"S32053";6.5;30.895;65540;65536;0
97589;"S32054";5.3;61.6;65536;65536;0
97590;"S32055";13.7;78.98;65541;65536;0
97591;"S32056";9.0;68.33;65537;65536;0
97592;"S32057";12.0;59.65;65539;65536;0
97593;"S32058";-1.3;53.58;65541;65536;66218
97594;"S32059";12.5;58.08;65536;65536;65760
97595;"S32060";6.4;53.39;65540;65536;0
97596;"S32061";0.6;52.72;65537;65536;0
97597;"S32062";19.4;73.225;65541;65536;66143
97598;"S32063";13.0;58.86;65539;65536;0
97599;"S32064";11.1;68.34;65536;65536;0
97600;"S32065";16.2;57.57;65538;65536;65562
97601;"S32066";11.2;63.6;65538;65536;0
97602;"S32067";6.0;50.11;65538;65536;0
97603;"S32068";9.1;63.55;65536;65536;66183
97604;"S32069";6.6;41.93;65540;65536;0
97605;"S32070";7.5;59.6;65536;65536;0
97606;"S32071";3.7;53.33;65537;65536;0
97607;"S32072";5.1;61.92;65536;65536;0
97608;"S32073";14.5;74.78;65539;65536;0
97609;"S32074";11.7;62.45;65538;65536;0
97610;"S32075";7.5;59.71;65536;65536;65684
97611;"S32076";4.9;42.37;65536;65536;0
97612;"S32077";8.0;69.3;65537;65536;0
97613;"S32078";1.6;61.46;65537;65536;0
97614;"S32079";10.6;49.63;65539;65536;0
97615;"S32080";14.7;52.03;65540;65536;0
97616;"S32081";21.8;58.25;65537;65536;65574
97617;"S32082";4.5;50.42;65540;65536;0
97618;"S32083";14.5;60.24;65538;65536;0
97619;"S32084";6.5;54.27;65537;65536;0
97620;"S32085";4.4;56.91;65536;65536;65677
97621;"S32086";4.4;60.89;65541;65536;66220
97622;"S32087";10.0;59.34;65541;65536;0
97623;"S32088";10.0;54.43;65539;65536;0
97624;"S32089";7.0;45.82;65536;65536;0
97625;"S32090";7.8;58.55;65538;65536;0
97626;"S32091";6.3;45.155;65536;65536;0
97627;"S32092";5.9;50.84;65538;65536;65737
97628;"S32093";-2.1;40.44;65536;65536;0
97629;"S32094";10.4;45.44;65536;65536;0
97630;"S32095";10.3;58.97;65536;65536;66358
97631;"S32096";6.0;57.63;65539;65536;65585
97632;"S32097";10.0;61.57;65540;65536;0
97633;"S32098";17.0;62.4;65541;65536;0
97634;"S32099";10.1;56.25;65538;65536;0
97635;"S32100";16.7;66.53;65537;65536;0
97636;"S32101";21.2;60.94;65541;65536;65714
97637;"S32102";10.0;54.31;65540;65536;0
97638;"S32103";4.1;53.45;65536;65536;0
97639;"S32104";4.1;78.21;65537;65536;0
97640;"S32105";7.8;49.88;65536;65536;0
97641;"S32106";10.6;59.26;65536;65536;0
97642;"S32107";17.9;68.47;65536;65536;0
97643;"S32108";13.1;60.06;65539;65536;0
97644;"S32109";4.0;62.17;65538;65536;0
97645;"S32110";6.9;58.34;65536;65536;0
97646;"S32111";9.8;68.83;65539;65536;0
97647;"S32112";10.0;59.84;65536;65536;65585
97648;"S32113";10.1;57.03;65537;65536;0
97649;"S32114";4.1;51.29;65541;65536;0
97650;"S32115";1.7;71.03;65541;65536;0
97651;"S32116";5.3;41.02;65539;65536;0
97652;"S32117";12.1;40.44;65541;65536;0
97653;"S32118";12.0;61.13;65540;65536;0
97654;"S32119";10.5;53.42;65536;65536;66082
97655;"S32120";15.0;60.77;65537;65536;0
97656;"S32121";14.4;67.78;65536;65536;0
97657;"S32122";11.0;65.4;65541;65536;0
97658;"S32123";10.3;57.78;65536;65536;0
97659;"S32124";10.6;56.93;65537;65536;65981
97660;"S32125";9.3;55.3;65536;65536;0
97661;"S32126";-0.9;65.43;65536;65536;0
97662;"S32127";15.7;60.28;65540;65536;0
97663;"S32128";12.0;54.51;65536;65536;65585
97664;"S32129";3.9;48.53;65539;65536;0
97665;"S32130";17.1;54.85;65537;65536;0
97666;"S32131";7.1;63.47;65540;65536;0
97667;"S32132";9.5;56.75;65537;65536;65755
97668;"S32133";15.1;58.5;65541;65536;0
97669;"S32134";11.1;57.39;65536;65536;0
97670;"S32135";16.7;65.19;65537;65536;66183
97671;"S32136";8.2;67.16;65536;65536;0
97672;"S32137";18.5;61.34;65540;65536;0
97673;"S32138";6.1;57.21;65536;65536;0
97674;"S32139";16.6;59.82;65537;65536;0
97675;"S32140";-1.3;39.36;65536;65536;0
97676;"S32141";4.5;51.16;65536;65536;65755
97677;"S32142";11.5;45.14;65536;65536;0
97678;"S32143";8.0;55.27;65537;65536;66037
97679;"S32144";9.6;61.93;65536;65536;0
97680;"S32145";10.2;59.73;65539;65536;0
97681;"S32146";4.0;54.15;65539;65536;0
97682;"S32147";10.0;61.02;65536;65536;0
97683;"S32148";11.2;52.84;65540;65536;0
97684;"S32149";6.7;64.19;65536;65536;0
97685;"S32150";16.7;65.68;65539;65536;0
97686;"S32151";9.0;58.9;65539;65536;0
97687;"S32152";13.6;63.58;65536;65536;0
97688;"S32153";12.2;59.28;65536;65536;65927
97689;"S32154";7.0;37.73;65539;65536;0
97690;"S32155";0.1;70.51;65537;65536;0
97691;"S32156";15.9;50.66;65538;65536;0
97692;"S32157";10.0;63.58;65537;65536;65927
97693;"S32158";8.0;54.13;65536;65536;0
97694;"S32159";9.2;65.03;65536;65536;0
97695;"S32160";9.7;54.15;65536;65536;65755
97696;"S32161";14.8;55.31;65539;65536;0
97697;"S32162";10.0;47.08;65539;65536;0
97698;"S32163";9.4;39.23;65537;65536;0
97699;"S32164";15.1;59.24;65536;65536;0
97700;"S32165";13.0;66.16;65536;65536;0
97701;"S32166";6.3;64.78;65537;65536;0
97702;"S32167";4.3;59.12;65536;65536;0
97703;"S32168";5.9;48.55;65540;65536;0
97704;"S32169";9.8;66.13;65536;65536;0
97705;"S32170";3.8;53.49;65539;65536;0
97706;"S32171";10.5;42.29;65536;65536;0
97707;"S32172";9.4;47.1;65536;65536;0
97708;"S32173";-2.7;77.575;65541;65536;0
97709;"S32174";3.0;57.33;65536;65536;0
97710;"S32175";-2.8;51.57;65540;65536;0
97711;"S32176";8.3;47.13;65537;65536;0
97712;"S32177";15.4;81.41;65541;65536;0
97713;"S32178";0.5;67.07;65538;65536;0
97714;"S32179";3.4;53.13;65537;65536;0
97715;"S32180";9.2;53.24;65540;65536;0
97716;"S32181";4.7;42.92;65539;65536;0
97717;"S32182";4.7;45.26;65541;65536;0
97718;"S32183";12.7;64.43;65536;65536;0
97719;"S32184";7.5;58.19;65537;65536;0
97720;"S32185";2.6;48.87;65536;65536;0
97721;"S32186";-0.4;46.5;65536;65536;0
97722;"S32187";21.0;60.24;65536;65536;0
97723;"S32188";15.6;58.18;65536;65536;0
97724;"S32189";7.7;61.52;65536;65536;65674
97725;"S32190";10.4;58.7;65539;65536;65935
97726;"S32191";7.6;60.3;65536;65536;0
97727;"S32192";12.6;73.965;65536;65536;0
97728;"S32193";5.7;39.68;65537;65536;0
97729;"S32194";7.3;47.1;65541;65536;0
97730;"S32195";12.3;66.04;65540;65536;0
97731;"S32196";17.3;77.2;65536;65536;67145
97732;"S32197";13.7;56.62;65538;65536;65944
97733;"S32198";16.2;55.28;65541;65536;0
97734;"S32199";8.4;44.99;65539;65536;0
97735;"S32200";6.9;70.89;65541;65536;0
97736;"S32201";0.3;68.46;65537;65536;0
97737;"S32202";10.4;45.67;65541;65536;0
97738;"S32203";11.9;44.0;65541;65536;0
97739;"S32204";8.5;60.95;65536;65536;0
97740;"S32205";6.1;59.72;65536;65536;0
97741;"S32206";16.2;61.57;65537;65536;0
97742;"S32207";13.2;53.06;65541;65536;0
97743;"S32208";16.6;57.09;65538;65536;0
97744;"S32209";5.2;47.23;65536;65536;0
97745;"S32210";6.5;67.49;65537;65536;0
97746;"S32211";16.0;60.03;65537;65536;0
97747;"S32212";9.8;51.37;65541;65536;0
97748;"S32213";7.2;36.76;65536;65536;65813
97749;"S32214";7.5;45.11;65541;65536;0
97750;"S32215";9.9;54.3;65539;65536;66135
97751;"S32216";15.0;47.64;65536;65536;65562
97752;"S32217";9.2;49.93;65541;65536;65640
97753;"S32218";14.0;40.82;65537;65536;65737
97754;"S32219";10.0;75.28;65536;65536;0
97755;"S32220";5.6;83.25;65541;65536;0
97756;"S32221";5.6;56.19;65539;65536;0
97757;"S32222";7.7;56.79;65541;65536;0
97758;"S32223";3.3;52.17;65537;65536;0
97759;"S32224";7.4;53.81;65540;65536;0
97760;"S32225";17.6;68.23;65541;65536;0
97761;"S32226";9.8;68.01;65540;65536;0
97762;"S32227";6.2;71.83;65536;65536;0
97763;"S32228";19.6;56.67;65541;65536;0
97764;"S32229";5.3;70.12;65541;65536;0
97765;"S32230";5.2;63.91;65539;65536;0
97766;"S32231";16.1;66.24;65536;65536;0
97767;"S32232";13.3;45.57;65536;65536;0
97768;"S32233";9.3;64.1;65538;65536;0
97769;"S32234";14.2;55.91;65536;65536;66143
97770;"S32235";11.5;62.34;65537;65536;66276
97771;"S32236";4.1;66.25;65539;65536;0
97772;"S32237";-2.0;60.45;65541;65536;0
97773;"S32238";7.2;62.51;65539;65536;0
97774;"S32239";15.4;69.16;65540;65536;0
97775;"S32240";7.9;44.65;65539;65536;0
97776;"S32241";12.3;59.58;65537;65536;0
97777;"S32242";10.9;44.8;65536;65536;0
97778;"S32243";1.5;51.37;65541;65536;0
97779;"S32244";8.0;63.74;65536;65536;0
97780;"S32245";11.8;51.26;65536;65536;66060
97781;"S32246";6.1;60.5;65536;65536;0
97782;"S32247";-1.0;46.82;65536;65536;0
97783;"S32248";12.0;72.36;65541;65536;0
97784;"S32249";10.4;62.21;65536;65536;65767
97785;"S32250";15.2;58.48;65537;65536;65734
97786;"S32251";11.9;66.33;65536;65536;0
97787;"S32252";5.2;52.08;65541;65536;0
97788;"S32253";7.6;58.27;65536;65536;0
97789;"S32254";10.1;63.59;65536;65536;0
97790;"S32255";16.7;66.16;65536;65536;0
97791;"S32256";7.6;62.91;65537;65536;0
97792;"S32257";1.3;67.72;65538;65536;0
97793;"S32258";12.2;63.03;65540;65536;65692
97794;"S32259";6.2;56.43;65539;65536;0
97795;"S32260";3.6;64.265;65536;65536;0
97796;"S32261";10.1;54.08;65541;65536;65767
97797;"S32262";14.9;73.62;65539;65536;0
97798;"S32263";10.0;57.19;65536;65536;65708
97799;"S32264";12.5;42.69;65539;65536;0
97800;"S32265";13.4;69.07;65539;65536;66672
97801;"S32266";14.0;53.99;65537;65536;0
97802;"S32267";6.3;52.89;65537;65536;0
97803;"S32268";4.4;65.34;65539;65536;0
97804;"S32269";10.0;46.38;65536;65536;0
97805;"S32270";14.0;67.11;65537;65536;0
97806;"S32271";13.3;72.57;65537;65536;0
97807;"S32272";5.2;60.86;65536;65536;0
97808;"S32273";20.7;64.08;65538;65536;0
97809;"S32274";4.6;65.79;65536;65536;0
97810;"S32275";15.0;50.9;65537;65536;0
97811;"S32276";17.6;67.23;65536;65536;0
97812;"S32277";10.5;58.87;65539;65536;0
97813;"S32278";6.2;53.85;65539;65536;0
97814;"S32279";6.3;59.5;65541;65536;0
97815;"S32280";8.7;45.46;65537;65536;0
97816;"S32281";15.4;51.75;65541;65536;0
97817;"S32282";4.0;50.13;65537;65536;65772
97818;"S32283";0.8;51.52;65536;65536;0
97819;"S32284";11.8;62.75;65537;65536;0
97820;"S32285";12.9;58.66;65539;65536;65700
97821;"S32286";19.8;60.43;65537;65536;0
97822;"S32287";3.1;49.78;65539;65536;65538
97823;"S32288";9.3;56.72;65537;65536;0
97824;"S32289";15.8;57.76;65538;65536;0
97825;"S32290";10.6;50.8;65541;65536;0
97826;"S32291";9.0;48.94;65541;65536;0
97827;"S32292";13.9;67.24;65536;65536;65875
97828;"S32293";7.0;46.19;65538;65536;67120
97829;"S32294";14.3;49.95;65537;65536;0
97830;"S32295";3.7;48.13;65536;65536;0
97831;"S32296";2.4;46.24;65536;65536;0
97832;"S32297";8.6;63.22;65536;65536;67002
97833;"S32298";-2.8;62.17;65538;65536;0
97834;"S32299";10.4;52.84;65536;65536;0
97835;"S32300";1.3;43.96;65537;65536;0
97836;"S32301";11.4;34.12;65539;65536;0
97837;"S32302";10.9;60.68;65537;65536;0
97838;"S32303";9.7;71.48;65537;65536;0
97839;"S32304";12.2;50.64;65536;65536;0
97840;"S32305";11.0;64.64;65537;65536;0
97841;"S32306";8.5;60.28;65536;65536;0
97842;"S32307";19.2;55.48;65538;65536;0
97843;"S32308";12.0;47.92;65536;65536;0
97844;"S32309";13.9;57.57;65536;65536;0
97845;"S32310";15.4;59.97;65536;65536;0
97846;"S32311";13.3;75.25;65536;65536;0
97847;"S32312";20.3;62.34;65536;65536;0
97848;"S32313";10.8;64.21;65536;65536;0
97849;"S32314";10.0;50.71;65536;65536;66134
97850;"S32315";6.8;51.72;65540;65536;0
97851;"S32316";8.7;46.83;65536;65536;0
97852;"S32317";6.3;45.85;65537;65536;67140
97853;"S32318";13.4;57.94;65537;65536;0
97854;"S32319";5.4;59.97;65537;65536;0
97855;"S32320";10.4;68.35;65537;65536;66908
97856;"S32321";12.8;57.62;65536;65536;0
97857;"S32322";10.8;60.91;65536;65536;0
97858;"S32323";5.5;57.07;65539;65536;0
97859;"S32324";13.5;54.45;65539;65536;0
97860;"S32325";9.6;65.66;65540;65536;0
97861;"S32326";-2.8;59.03;65540;65536;66220
97862;"S32327";5.1;66.71;65537;65536;0
97863;"S32328";17.0;60.56;65537;65536;0
97864;"S32329";17.4;57.57;65536;65536;0
97865;"S32330";12.6;51.29;65536;65536;0
97866;"S32331";13.9;60.675;65539;65536;0
97867;"S32332";6.1;73.06;65536;65536;66862
97868;"S32333";8.7;55.01;65541;65536;0
97869;"S32334";16.2;67.45;65537;65536;0
97870;"S32335";12.1;47.97;65539;65536;66472
97871;"S32336";10.3;64.87;65539;65536;0
97872;"S32337";9.1;54.32;65536;65536;0
97873;"S32338";15.9;64.48;65536;65536;0
97874;"S32339";15.6;64.76;65536;65536;0
97875;"S32340";13.2;64.51;65539;65536;66276
97876;"S32341";10.0;55.81;65537;65536;0
97877;"S32342";8.2;64.91;65537;65536;66358
97878;"S32343";13.5;62.33;65537;65536;0
97879;"S32344";4.5;63.44;65536;65536;0
97880;"S32345";5.5;69.81;65539;65536;0
97881;"S32346";10.0;50.62;65539;65536;0
97882;"S32347";16.2;38.25;65541;65536;66002
97883;"S32348";6.4;65.75;65537;65536;0
97884;"S32349";12.0;52.89;65539;65536;0
97885;"S32350";9.4;61.12;65536;65536;0
97886;"S32351";22.8;65.32;65537;65536;0
97887;"S32352";12.2;62.04;65537;65536;0
97888;"S32353";10.0;49.66;65541;65536;0
97889;"S32354";10.0;59.04;65541;65536;0
97890;"S32355";8.1;36.51;65539;65536;0
97891;"S32356";9.0;60.1;65539;65536;0
97892;"S32357";6.6;47.58;65536;65536;66005
97893;"S32358";11.0;60.24;65539;65536;0
97894;"S32359";10.9;55.29;65536;65536;0
97895;"S32360";6.8;69.29;65540;65536;65846
97896;"S32361";7.5;74.94;65539;65536;0
97897;"S32362";10.5;37.37;65538;65536;0
97898;"S32363";-1.7;62.21;65536;65536;0
97899;"S32364";2.8;66.99;65541;65536;0
97900;"S32365";18.3;66.71;65538;65536;0
97901;"S32366";11.6;54.54;65537;65536;65677
97902;"S32367";7.4;71.1;65539;65536;0
97903;"S32368";1.5;42.3;65536;65536;0
97904;"S32369";9.7;56.62;65537;65536;0
97905;"S32370";14.9;54.96;65536;65536;0
97906;"S32371";22.8;60.25;65536;65536;65767
97907;"S32372";19.5;67.53;65536;65536;0
97908;"S32373";5.6;56.55;65536;65536;0
97909;"S32374";7.5;61.39;65540;65536;0
97910;"S32375";2.6;58.0;65539;65536;0
97911;"S32376";5.8;51.11;65539;65536;0
97912;"S32377";8.9;58.19;65540;65536;65656
97913;"S32378";8.2;56.23;65537;65536;65708
97914;"S32379";20.3;52.94;65540;65536;65737
97915;"S32380";3.4;48.28;65538;65536;66842
97916;"S32381";9.8;51.88;65541;65536;0
97917;"S32382";-0.3;58.93;65536;65536;0
97918;"S32383";11.7;56.66;65536;65536;0
97919;"S32384";3.3;42.72;65539;65536;65981
97920;"S32385";15.5;54.93;65539;65536;0
97921;"S32386";8.5;52.21;65540;65536;0
97922;"S32387";3.0;52.43;65539;65536;65538
97923;"S32388";-0.5;63.92;65539;65536;66634
97924;"S32389";5.1;47.96;65541;65536;0
97925;"S32390";11.2;54.0;65538;65536;0
97926;"S32391";12.1;51.43;65537;65536;66218
97927;"S32392";7.5;49.67;65539;65536;0
97928;"S32393";14.6;52.58;65540;65536;65836
97929;"S32394";4.3;54.94;65536;65536;0
97930;"S32395";-2.8;66.07;65537;65536;0
97931;"S32396";11.4;51.88;65539;65536;0
97932;"S32397";16.5;31.8;65537;65536;0
97933;"S32398";16.5;52.54;65536;65536;0
97934;"S32399";10.0;45.17;65539;65536;0
97935;"S32400";7.3;62.75;65541;65536;0
97936;"S32401";13.6;61.67;65539;65536;0
97937;"S32402";6.9;40.82;65536;65536;0
97938;"S32403";10.5;63.6;65536;65536;65714
97939;"S32404";6.4;65.26;65539;65536;0
97940;"S32405";4.6;52.51;65541;65536;65598
97941;"S32406";5.5;62.61;65541;65536;0
97942;"S32407";14.8;46.56;65541;65536;0
97943;"S32408";10.1;48.66;65537;65536;0
97944;"S32409";16.4;64.74;65537;65536;0
97945;"S32410";12.6;48.02;65536;65536;0
97946;"S32411";18.0;65.93;65536;65536;0
97947;"S32412";14.1;54.37;65540;65536;0
97948;"S32413";13.8;60.17;65537;65536;0
97949;"S32414";9.4;40.51;65536;65536;0
97950;"S32415";22.8;55.65;65536;65536;66157
97951;"S32416";10.6;55.98;65538;65536;0
97952;"S32417";0.1;65.85;65536;65536;0
97953;"S32418";11.3;57.08;65541;65536;65656
97954;"S32419";5.1;75.71;65536;65536;0
97955;"S32420";15.1;67.25;65536;65536;66672
97956;"S32421";13.6;45.23;65539;65536;0
97957;"S32422";9.0;63.39;65541;65536;0
97958;"S32423";5.6;46.31;65536;65536;65737
97959;"S32424";10.7;63.98;65536;65536;0
97960;"S32425";6.8;53.49;65536;65536;0
97961;"S32426";13.9;33.29;65537;65536;0
97962;"S32427";12.8;47.27;65539;65536;0
97963;"S32428";22.8;76.96;65536;65536;0
97964;"S32429";7.8;40.46;65539;65536;0
97965;"S32430";8.5;59.13;65537;65536;0
97966;"S32431";9.2;53.18;65537;65536;0
97967;"S32432";10.0;40.29;65539;65536;0
97968;"S32433";15.1;56.85;65537;65536;0
97969;"S32434";8.6;48.2;65536;65536;65689
97970;"S32435";19.9;49.73;65539;65536;0
97971;"S32436";12.9;63.52;65536;65536;65674
97972;"S32437";7.6;50.45;65539;65536;0
97973;"S32438";6.3;64.98;65536;65536;0
97974;"S32439";15.2;61.47;65537;65536;0
97975;"S32440";10.1;61.04;65537;65536;0
97976;"S32441";10.0;58.84;65539;65536;65927
97977;"S32442";7.0;55.44;65536;65536;0
97978;"S32443";9.7;37.41;65539;65536;0
97979;"S32444";6.8;58.35;65537;65536;0
97980;"S32445";16.8;54.83;65536;65536;0
97981;"S32446";13.6;68.0;65537;65536;66279
97982;"S32447";9.1;62.77;65539;65536;0
97983;"S32448";9.1;44.4;65536;65536;0
97984;"S32449";10.5;59.62;65539;65536;65684
97985;"S32450";10.0;61.33;65536;65536;0
97986;"S32451";5.2;53.17;65540;65536;0
97987;"S32452";0.5;58.75;65537;65536;66143
97988;"S32453";6.0;65.56;65539;65536;0
97989;"S32454";9.4;41.83;65541;65536;0
97990;"S32455";6.3;52.9;65537;65536;0
97991;"S32456";14.1;49.04;65539;65536;0
97992;"S32457";8.9;58.32;65541;65536;0
97993;"S32458";19.4;51.81;65537;65536;65677
97994;"S32459";7.2;49.37;65539;65536;65917
97995;"S32460";10.7;73.685;65536;65536;0
97996;"S32461";8.6;64.41;65540;65536;0
97997;"S32462";12.2;65.88;65536;65536;0
