"StudentID";"Gender";"Age";"GradeLevel";"at_risk";"CountryID"
"S34304";"Female";16;"Grade 11";"False";65540
"S34305";"Male";17;"Grade 12";"False";65536
"S34306";"Female";16;"Grade 11";"False";65538
"S34307";"Male";15;"Grade 10";"False";65537
"S34308";"Female";15;"Grade 10";"False";65536
"S34309";"Female";16;"Grade 11";"False";65538
"S34310";"Male";17;"Grade 12";"True";65537
"S34311";"Female";15;"Grade 10";"False";65538
"S34312";"Female";16;"Grade 11";"False";65536
"S34313";"Male";16;"Grade 11";"True";65536
"S34314";"Male";15;"Grade 10";"False";65538
"S34315";"Female";16;"Grade 11";"False";65540
"S34316";"Male";17;"Grade 12";"True";65536
"S34317";"Male";17;"Grade 12";"False";65539
"S34318";"Female";16;"Grade 11";"False";65537
"S34319";"Male";16;"Grade 11";"False";65540
"S34320";"Male";16;"Grade 11";"False";65536
"S34321";"Female";15;"Grade 10";"False";65538
"S34322";"Male";16;"Grade 11";"True";65540
"S34323";"Male";16;"Grade 11";"False";65538
"S34324";"Male";17;"Grade 12";"False";65539
"S34325";"Male";16;"Grade 12";"True";65538
"S34326";"Female";17;"Grade 12";"False";65538
"S34327";"Female";16;"Grade 11";"False";65536
"S34328";"Female";16;"Grade 11";"True";65540
"S34329";"Female";15;"Grade 10";"True";65537
"S34330";"Female";16;"Grade 11";"False";65536
"S34331";"Male";17;"Grade 12";"False";65536
"S34332";"Male";16;"Grade 11";"False";65538
"S34333";"Male";16;"Grade 11";"False";65537
"S34334";"Male";17;"Grade 12";"True";65536
"S34335";"Male";16;"Grade 11";"False";65536
"S34336";"Female";17;"Grade 12";"False";65538
"S34337";"Male";16;"Grade 11";"False";65536
"S34338";"Female";15;"Grade 10";"False";65539
"S34339";"Male";16;"Grade 11";"False";65538
"S34340";"Male";15;"Grade 10";"True";65537
"S34341";"Male";16;"Grade 11";"False";65538
"S34342";"Male";17;"Grade 12";"False";65537
"S34343";"Male";17;"Grade 12";"False";65536
"S34344";"Female";16;"Grade 11";"False";65540
"S34345";"Male";15;"Grade 10";"False";65538
"S34346";"Female";16;"Grade 11";"True";65537
"S34347";"Male";15;"Grade 11";"False";65536
"S34348";"Male";17;"Grade 12";"False";65539
"S34349";"Male";15;"Grade 11";"False";65538
"S34350";"Male";17;"Grade 12";"False";65538
"S34351";"Male";16;"Grade 11";"False";65536
"S34352";"Male";15;"Grade 10";"True";65536
"S34353";"Male";18;"Grade 12";"False";65536
"S34354";"Female";15;"Grade 10";"True";65537
"S34355";"Female";15;"Grade 10";"False";65537
"S34356";"Female";18;"Grade 12";"False";65538
"S34357";"Female";17;"Grade 12";"False";65536
"S34358";"Female";16;"Grade 11";"False";65539
"S34359";"Female";16;"Grade 11";"False";65538
"S34360";"Female";16;"Grade 11";"True";65536
"S34361";"Male";15;"Grade 10";"True";65538
"S34362";"Female";16;"Grade 11";"False";65536
"S34363";"Male";16;"Grade 11";"False";65536
"S34364";"Male";17;"Grade 12";"False";65536
"S34365";"Male";16;"Grade 11";"True";65540
"S34366";"Male";17;"Grade 12";"False";65539
"S34367";"Male";16;"Grade 11";"False";65537
"S34368";"Female";16;"Grade 11";"False";65536
"S34369";"Male";16;"Grade 11";"False";65538
"S34370";"Female";15;"Grade 10";"True";65536
"S34371";"Male";15;"Grade 10";"True";65539
"S34372";"Male";17;"Grade 12";"False";65537
"S34373";"Female";15;"Grade 11";"False";65540
"S34374";"Male";16;"Grade 11";"False";65536
"S34375";"Male";17;"Grade 12";"False";65539
"S34376";"Male";16;"Grade 11";"False";65540
"S34377";"Male";17;"Grade 12";"False";65540
"S34378";"Female";17;"Grade 12";"False";65540
"S34379";"Male";16;"Grade 11";"False";65536
"S34380";"Male";17;"Grade 12";"False";65537
"S34381";"Male";16;"Grade 11";"False";65537
"S34382";"Male";15;"Grade 10";"False";65537
"S34383";"Male";16;"Grade 11";"False";65538
"S34384";"Male";17;"Grade 12";"False";65538
"S34385";"Male";16;"Grade 12";"False";65536
"S34386";"Male";16;"Grade 11";"True";65537
"S34387";"Female";15;"Grade 10";"False";65540
"S34388";"Male";15;"Grade 10";"False";65539
"S34389";"Female";16;"Grade 11";"False";65538
"S34390";"Female";16;"Grade 11";"False";65537
"S34391";"Male";16;"Grade 11";"False";65540
"S34392";"Male";15;"Grade 10";"False";65539
"S34393";"Male";15;"Grade 10";"True";65537
"S34394";"Female";17;"Grade 12";"False";65539
"S34395";"Male";17;"Grade 12";"True";65539
"S34396";"Male";17;"Grade 12";"False";65537
"S34397";"Male";16;"Grade 11";"False";65540
"S34398";"Male";16;"Grade 11";"False";65536
"S34399";"Male";17;"Grade 12";"False";65540
"S34400";"Male";16;"Grade 11";"False";65538
"S34401";"Male";16;"Grade 11";"False";65538
"S34402";"Female";15;"Grade 11";"False";65536
"S34403";"Male";16;"Grade 11";"False";65540
"S34404";"Male";17;"Grade 12";"False";65540
"S34405";"Female";17;"Grade 11";"False";65537
"S34406";"Female";17;"Grade 12";"False";65540
"S34407";"Male";17;"Grade 12";"False";65536
"S34408";"Male";17;"Grade 12";"False";65540
"S34409";"Male";15;"Grade 10";"False";65538
"S34410";"Male";16;"Grade 11";"False";65539
"S34411";"Female";16;"Grade 11";"False";65538
"S34412";"Male";16;"Grade 11";"True";65536
"S34413";"Male";16;"Grade 11";"False";65538
"S34414";"Female";15;"Grade 10";"False";65539
"S34415";"Male";15;"Grade 10";"False";65538
"S34416";"Female";16;"Grade 11";"True";65536
"S34417";"Male";16;"Grade 11";"True";65537
"S34418";"Male";15;"Grade 10";"False";65536
"S34419";"Male";17;"Grade 12";"True";65538
"S34420";"Male";16;"Grade 11";"False";65538
"S34421";"Male";16;"Grade 11";"False";65537
"S34422";"Male";16;"Grade 11";"False";65536
"S34423";"Female";15;"Grade 10";"False";65539
"S34424";"Male";17;"Grade 12";"False";65538
"S34425";"Female";17;"Grade 12";"False";65537
"S34426";"Male";15;"Grade 10";"False";65536
"S34427";"Male";15;"Grade 10";"False";65536
"S34428";"Male";15;"Grade 10";"False";65539
"S34429";"Female";16;"Grade 10";"False";65539
"S34430";"Male";17;"Grade 12";"False";65537
"S34431";"Male";16;"Grade 11";"True";65537
"S34432";"Male";16;"Grade 11";"False";65538
"S34433";"Female";15;"Grade 10";"False";65536
"S34434";"Male";16;"Grade 11";"False";65537
"S34435";"Male";16;"Grade 11";"False";65538
"S34436";"Female";15;"Grade 10";"False";65536
"S34437";"Female";16;"Grade 11";"False";65539
"S34438";"Male";15;"Grade 10";"False";65537
"S34439";"Male";16;"Grade 11";"False";65540
"S34440";"Male";16;"Grade 11";"False";65537
"S34441";"Male";15;"Grade 10";"True";65536
"S34442";"Male";17;"Grade 12";"False";65536
"S34443";"Male";16;"Grade 11";"False";65539
"S34444";"Male";15;"Grade 10";"False";65539
"S34445";"Male";16;"Grade 11";"False";65540
"S34446";"Male";17;"Grade 12";"False";65536
"S34447";"Male";17;"Grade 12";"False";65539
"S34448";"Female";17;"Grade 12";"False";65537
"S34449";"Male";16;"Grade 11";"False";65539
"S34450";"Male";16;"Grade 11";"True";65536
"S34451";"Male";16;"Grade 11";"False";65537
"S34452";"Male";15;"Grade 10";"False";65537
"S34453";"Female";16;"Grade 11";"False";65539
"S34454";"Male";17;"Grade 12";"False";65538
"S34455";"Male";15;"Grade 10";"False";65540
"S34456";"Female";16;"Grade 11";"False";65536
"S34457";"Male";17;"Grade 12";"False";65536
"S34458";"Female";17;"Grade 12";"False";65536
"S34459";"Female";17;"Grade 12";"True";65540
"S34460";"Female";16;"Grade 11";"False";65536
"S34461";"Male";16;"Grade 11";"False";65538
"S34462";"Male";16;"Grade 11";"True";65539
"S34463";"Male";16;"Grade 11";"False";65536
"S34464";"Male";17;"Grade 12";"True";65540
"S34465";"Male";17;"Grade 12";"False";65536
"S34466";"Male";16;"Grade 11";"False";65537
"S34467";"Male";16;"Grade 11";"False";65538
"S34468";"Male";17;"Grade 11";"False";65539
"S34469";"Male";15;"Grade 10";"False";65536
"S34470";"Male";16;"Grade 11";"False";65537
"S34471";"Male";16;"Grade 11";"True";65538
"S34472";"Male";16;"Grade 11";"False";65536
"S34473";"Female";16;"Grade 11";"False";65536
"S34474";"Male";17;"Grade 12";"True";65537
"S34475";"Female";16;"Grade 11";"False";65540
"S34476";"Male";16;"Grade 11";"False";65539
"S34477";"Female";17;"Grade 12";"False";65538
"S34478";"Female";15;"Grade 10";"False";65539
"S34479";"Male";15;"Grade 10";"False";65538
"S34480";"Male";15;"Grade 10";"False";65539
"S34481";"Male";16;"Grade 11";"False";65539
"S34482";"Female";17;"Grade 12";"False";65539
"S34483";"Male";17;"Grade 12";"False";65539
"S34484";"Female";15;"Grade 10";"False";65536
"S34485";"Male";17;"Grade 11";"False";65536
"S34486";"Male";15;"Grade 10";"False";65539
"S34487";"Female";14;"Grade 10";"False";65539
"S34488";"Male";16;"Grade 11";"False";65537
"S34489";"Male";15;"Grade 10";"True";65538
"S34490";"Male";16;"Grade 11";"True";65538
"S34491";"Male";16;"Grade 11";"True";65538
"S34492";"Male";16;"Grade 11";"False";65539
"S34493";"Male";17;"Grade 12";"True";65540
"S34494";"Male";16;"Grade 11";"False";65537
"S34495";"Female";16;"Grade 11";"False";65536
"S34496";"Female";16;"Grade 11";"False";65536
"S34497";"Male";16;"Grade 11";"True";65540
"S34498";"Male";17;"Grade 12";"True";65537
"S34499";"Male";16;"Grade 11";"False";65539
"S34500";"Female";16;"Grade 11";"False";65538
"S34501";"Male";17;"Grade 12";"False";65540
"S34502";"Male";15;"Grade 10";"True";65539
"S34503";"Female";16;"Grade 11";"False";65540
"S34504";"Female";17;"Grade 12";"False";65537
"S34505";"Male";16;"Grade 11";"False";65540
"S34506";"Male";16;"Grade 11";"True";65536
"S34507";"Male";16;"Grade 11";"False";65539
"S34508";"Male";16;"Grade 11";"False";65537
"S34509";"Female";16;"Grade 11";"True";65536
"S34510";"Female";16;"Grade 10";"False";65536
"S34511";"Male";17;"Grade 12";"False";65537
"S34512";"Female";15;"Grade 10";"False";65538
"S34513";"Male";16;"Grade 11";"False";65536
"S34514";"Female";17;"Grade 12";"True";65538
"S34515";"Female";15;"Grade 10";"False";65538
"S34516";"Male";16;"Grade 12";"False";65536
"S34517";"Male";15;"Grade 10";"False";65538
"S34518";"Male";15;"Grade 10";"False";65536
"S34519";"Female";17;"Grade 12";"True";65537
"S34520";"Female";16;"Grade 11";"False";65537
"S34521";"Female";16;"Grade 11";"False";65538
"S34522";"Female";16;"Grade 11";"False";65540
"S34523";"Male";17;"Grade 11";"True";65536
"S34524";"Male";16;"Grade 11";"True";65540
"S34525";"Female";15;"Grade 10";"False";65539
"S34526";"Male";15;"Grade 10";"True";65539
"S34527";"Male";15;"Grade 10";"True";65538
"S34528";"Male";18;"Grade 12";"False";65539
"S34529";"Male";16;"Grade 11";"False";65538
"S34530";"Male";15;"Grade 10";"False";65539
"S34531";"Female";16;"Grade 11";"False";65540
"S34532";"Male";16;"Grade 11";"False";65540
"S34533";"Female";15;"Grade 10";"False";65536
"S34534";"Female";16;"Grade 11";"False";65538
"S34535";"Male";17;"Grade 12";"False";65538
"S34536";"Male";16;"Grade 11";"True";65539
"S34537";"Female";16;"Grade 11";"False";65536
"S34538";"Female";17;"Grade 12";"False";65538
"S34539";"Male";18;"Grade 12";"False";65538
"S34540";"Male";16;"Grade 11";"False";65537
"S34541";"Male";16;"Grade 12";"True";65536
"S34542";"Male";15;"Grade 10";"False";65538
"S34543";"Male";16;"Grade 11";"True";65539
"S34544";"Female";15;"Grade 10";"False";65536
"S34545";"Male";17;"Grade 12";"False";65538
"S34546";"Male";15;"Grade 10";"True";65536
"S34547";"Male";17;"Grade 12";"False";65537
"S34548";"Male";15;"Grade 10";"False";65536
"S34549";"Male";17;"Grade 12";"False";65536
"S34550";"Male";15;"Grade 10";"True";65537
"S34551";"Male";16;"Grade 11";"False";65536
"S34552";"Male";16;"Grade 12";"True";65539
"S34553";"Male";17;"Grade 12";"False";65536
"S34554";"Male";17;"Grade 12";"False";65536
"S34555";"Male";17;"Grade 12";"False";65536
"S34556";"Male";15;"Grade 11";"False";65536
"S34557";"Male";16;"Grade 11";"False";65536
"S34558";"Male";16;"Grade 11";"False";65540
"S34559";"Female";15;"Grade 10";"False";65540
"S34560";"Female";17;"Grade 12";"False";65537
"S34561";"Male";16;"Grade 11";"False";65540
"S34562";"Male";16;"Grade 11";"False";65537
"S34563";"Male";16;"Grade 12";"False";65537
"S34564";"Male";17;"Grade 12";"False";65537
"S34565";"Female";15;"Grade 10";"True";65536
"S34566";"Male";17;"Grade 12";"False";65538
"S34567";"Male";15;"Grade 10";"True";65539
"S34568";"Male";15;"Grade 10";"False";65538
"S34569";"Female";15;"Grade 11";"False";65540
"S34570";"Male";17;"Grade 12";"False";65540
"S34571";"Male";17;"Grade 12";"False";65537
"S34572";"Female";18;"Grade 12";"False";65538
"S34573";"Female";17;"Grade 12";"False";65537
"S34574";"Male";17;"Grade 12";"True";65540
"S34575";"Female";16;"Grade 11";"False";65536
"S34576";"Female";16;"Grade 11";"False";65538
"S34577";"Female";17;"Grade 12";"False";65538
"S34578";"Male";16;"Grade 11";"True";65536
"S34579";"Male";16;"Grade 11";"True";65540
"S34580";"Male";17;"Grade 12";"False";65536
"S34581";"Female";16;"Grade 11";"False";65536
"S34582";"Female";17;"Grade 12";"False";65539
"S34583";"Male";15;"Grade 10";"False";65537
"S34584";"Male";17;"Grade 12";"False";65538
"S34585";"Female";17;"Grade 11";"False";65537
"S34586";"Female";16;"Grade 11";"True";65537
"S34587";"Female";15;"Grade 10";"False";65537
"S34588";"Male";15;"Grade 10";"True";65539
"S34589";"Female";17;"Grade 12";"False";65537
"S34590";"Male";16;"Grade 11";"False";65537
"S34591";"Male";16;"Grade 11";"False";65539
"S34592";"Male";16;"Grade 11";"True";65537
"S34593";"Male";17;"Grade 12";"False";65536
"S34594";"Female";17;"Grade 11";"True";65536
"S34595";"Female";15;"Grade 10";"False";65536
"S34596";"Male";15;"Grade 10";"True";65538
"S34597";"Male";16;"Grade 11";"False";65540
"S34598";"Female";17;"Grade 12";"True";65538
"S34599";"Male";16;"Grade 11";"False";65538
"S34600";"Male";16;"Grade 11";"False";65539
"S34601";"Male";17;"Grade 12";"False";65539
"S34602";"Male";15;"Grade 10";"True";65536
"S34603";"Male";17;"Grade 12";"False";65539
"S34604";"Female";16;"Grade 11";"False";65537
"S34605";"Male";15;"Grade 10";"False";65536
"S34606";"Male";17;"Grade 12";"False";65537
"S34607";"Female";16;"Grade 11";"True";65540
"S34608";"Male";16;"Grade 11";"False";65536
"S34609";"Male";15;"Grade 10";"False";65536
"S34610";"Male";16;"Grade 11";"True";65536
"S34611";"Male";15;"Grade 10";"False";65536
"S34612";"Female";15;"Grade 10";"True";65539
"S34613";"Male";16;"Grade 11";"False";65537
"S34614";"Male";16;"Grade 10";"False";65538
"S34615";"Male";16;"Grade 11";"False";65537
"S34616";"Male";16;"Grade 11";"False";65536
"S34617";"Female";17;"Grade 12";"True";65536
"S34618";"Male";15;"Grade 10";"False";65538
"S34619";"Male";16;"Grade 11";"False";65536
"S34620";"Male";16;"Grade 11";"False";65536
"S34621";"Female";16;"Grade 11";"False";65537
"S34622";"Female";16;"Grade 11";"False";65536
"S34623";"Female";17;"Grade 12";"True";65538
"S34624";"Male";17;"Grade 12";"False";65536
"S34625";"Male";17;"Grade 12";"False";65539
"S34626";"Female";17;"Grade 12";"False";65536
"S34627";"Male";16;"Grade 11";"False";65538
"S34628";"Male";17;"Grade 12";"True";65540
"S34629";"Male";17;"Grade 12";"True";65536
"S34630";"Female";17;"Grade 12";"False";65536
"S34631";"Male";16;"Grade 11";"False";65538
"S34632";"Female";17;"Grade 12";"False";65539
"S34633";"Male";17;"Grade 12";"False";65538
"S34634";"Male";15;"Grade 10";"False";65537
"S34635";"Male";18;"Grade 12";"False";65539
"S34636";"Male";17;"Grade 12";"True";65536
"S34637";"Female";17;"Grade 12";"False";65538
"S34638";"Female";17;"Grade 12";"True";65538
"S34639";"Male";16;"Grade 11";"True";65537
"S34640";"Male";17;"Grade 12";"False";65538
"S34641";"Female";15;"Grade 11";"False";65537
"S34642";"Male";16;"Grade 11";"True";65536
"S34643";"Male";17;"Grade 12";"True";65536
"S34644";"Male";15;"Grade 10";"True";65537
"S34645";"Male";15;"Grade 11";"False";65540
"S34646";"Male";17;"Grade 12";"False";65537
"S34647";"Male";16;"Grade 11";"True";65536
"S34648";"Male";16;"Grade 11";"False";65540
"S34649";"Male";16;"Grade 11";"True";65537
"S34650";"Female";16;"Grade 12";"False";65536
"S34651";"Male";16;"Grade 11";"False";65536
"S34652";"Male";17;"Grade 11";"False";65536
"S34653";"Male";16;"Grade 11";"True";65536
"S34654";"Female";16;"Grade 11";"False";65538
"S34655";"Female";16;"Grade 11";"False";65538
"S34656";"Male";17;"Grade 12";"False";65539
"S34657";"Female";15;"Grade 10";"False";65539
"S34658";"Female";16;"Grade 11";"False";65538
"S34659";"Male";16;"Grade 11";"False";65538
"S34660";"Female";15;"Grade 10";"False";65538
"S34661";"Female";17;"Grade 12";"False";65536
"S34662";"Female";15;"Grade 10";"True";65538
"S34663";"Male";15;"Grade 10";"True";65538
"S34664";"Male";15;"Grade 10";"True";65539
"S34665";"Female";16;"Grade 11";"True";65539
"S34666";"Male";17;"Grade 12";"False";65537
"S34667";"Female";15;"Grade 10";"False";65536
"S34668";"Female";16;"Grade 11";"False";65536
"S34669";"Female";16;"Grade 11";"False";65539
"S34670";"Male";18;"Grade 12";"False";65536
"S34671";"Female";16;"Grade 11";"False";65536
"S34672";"Female";16;"Grade 11";"True";65537
"S34673";"Male";16;"Grade 11";"False";65537
"S34674";"Female";16;"Grade 11";"True";65538
"S34675";"Male";16;"Grade 11";"True";65536
"S34676";"Male";15;"Grade 10";"False";65536
"S34677";"Female";15;"Grade 10";"False";65536
"S34678";"Male";16;"Grade 11";"True";65540
"S34679";"Male";16;"Grade 11";"True";65537
"S34680";"Male";17;"Grade 12";"True";65537
"S34681";"Female";16;"Grade 11";"False";65536
"S34682";"Male";16;"Grade 11";"True";65537
"S34683";"Male";16;"Grade 11";"False";65536
"S34684";"Male";16;"Grade 11";"False";65540
"S34685";"Male";16;"Grade 11";"False";65536
"S34686";"Male";17;"Grade 12";"False";65536
"S34687";"Male";17;"Grade 12";"False";65537
"S34688";"Female";15;"Grade 10";"False";65538
"S34689";"Female";17;"Grade 12";"True";65537
"S34690";"Female";16;"Grade 11";"True";65539
"S34691";"Male";16;"Grade 11";"False";65539
"S34692";"Male";16;"Grade 11";"False";65538
"S34693";"Male";18;"Grade 12";"True";65537
"S34694";"Male";16;"Grade 11";"False";65536
"S34695";"Female";17;"Grade 12";"False";65538
"S34696";"Female";17;"Grade 12";"False";65536
"S34697";"Male";16;"Grade 11";"False";65538
"S34698";"Male";16;"Grade 11";"False";65538
"S34699";"Male";16;"Grade 11";"False";65537
"S34700";"Male";15;"Grade 10";"True";65536
"S34701";"Male";17;"Grade 12";"True";65536
"S34702";"Male";16;"Grade 11";"False";65538
"S34703";"Male";16;"Grade 11";"False";65538
"S34704";"Male";16;"Grade 11";"True";65538
"S34705";"Male";16;"Grade 11";"False";65536
"S34706";"Female";16;"Grade 11";"False";65540
"S34707";"Female";17;"Grade 12";"False";65537
"S34708";"Male";15;"Grade 10";"False";65536
"S34709";"Male";16;"Grade 11";"True";65536
"S34710";"Female";15;"Grade 10";"False";65536
"S34711";"Female";16;"Grade 11";"False";65539
"S34712";"Female";15;"Grade 10";"False";65536
"S34713";"Male";15;"Grade 10";"True";65538
"S34714";"Male";16;"Grade 11";"False";65536
"S34715";"Male";15;"Grade 10";"True";65536
"S34716";"Female";17;"Grade 12";"False";65536
"S34717";"Male";16;"Grade 11";"False";65540
"S34718";"Male";17;"Grade 11";"True";65537
"S34719";"Male";17;"Grade 12";"True";65539
"S34720";"Male";17;"Grade 12";"True";65537
"S34721";"Male";15;"Grade 10";"False";65536
"S34722";"Male";16;"Grade 11";"False";65536
"S34723";"Female";17;"Grade 11";"False";65536
"S34724";"Male";16;"Grade 11";"True";65536
"S34725";"Female";17;"Grade 12";"True";65536
"S34726";"Male";17;"Grade 11";"False";65538
"S34727";"Female";16;"Grade 11";"False";65536
"S34728";"Male";16;"Grade 11";"True";65537
"S34729";"Male";15;"Grade 10";"False";65538
"S34730";"Male";17;"Grade 12";"False";65538
"S34731";"Male";17;"Grade 12";"False";65540
"S34732";"Male";15;"Grade 10";"False";65540
"S34733";"Male";15;"Grade 10";"True";65540
"S34734";"Female";15;"Grade 10";"True";65540
"S34735";"Male";15;"Grade 10";"True";65539
"S34736";"Female";15;"Grade 10";"False";65538
"S34737";"Male";17;"Grade 12";"False";65537
"S34738";"Male";17;"Grade 12";"False";65537
"S34739";"Male";17;"Grade 12";"True";65536
"S34740";"Male";16;"Grade 11";"False";65538
"S34741";"Male";16;"Grade 11";"False";65537
"S34742";"Male";16;"Grade 11";"False";65536
"S34743";"Male";15;"Grade 11";"False";65536
"S34744";"Male";15;"Grade 10";"False";65536
"S34745";"Male";17;"Grade 12";"True";65536
"S34746";"Male";17;"Grade 12";"False";65539
"S34747";"Male";16;"Grade 11";"False";65539
"S34748";"Male";17;"Grade 11";"False";65536
"S34749";"Female";15;"Grade 10";"False";65540
"S34750";"Male";17;"Grade 12";"False";65539
"S34751";"Male";17;"Grade 12";"False";65538
"S34752";"Male";17;"Grade 12";"True";65538
"S34753";"Male";17;"Grade 12";"False";65537
"S34754";"Male";16;"Grade 11";"False";65536
"S34755";"Female";16;"Grade 11";"False";65538
"S34756";"Female";18;"Grade 12";"True";65540
"S34757";"Male";16;"Grade 11";"False";65536
"S34758";"Male";15;"Grade 11";"True";65538
"S34759";"Female";17;"Grade 12";"False";65537
"S34760";"Male";15;"Grade 10";"True";65538
"S34761";"Male";16;"Grade 11";"False";65538
"S34762";"Male";17;"Grade 11";"False";65536
"S34763";"Male";15;"Grade 11";"False";65536
"S34764";"Male";17;"Grade 12";"True";65536
"S34765";"Male";16;"Grade 11";"False";65540
"S34766";"Female";17;"Grade 12";"False";65539
"S34767";"Male";16;"Grade 11";"False";65537
"S34768";"Male";17;"Grade 12";"True";65539
"S34769";"Female";16;"Grade 11";"False";65538
"S34770";"Female";17;"Grade 12";"False";65537
"S34771";"Female";17;"Grade 12";"False";65537
"S34772";"Male";17;"Grade 12";"False";65539
"S34773";"Male";16;"Grade 11";"False";65539
"S34774";"Male";17;"Grade 12";"False";65536
"S34775";"Female";17;"Grade 12";"False";65537
"S34776";"Female";16;"Grade 11";"True";65540
"S34777";"Female";16;"Grade 11";"False";65537
"S34778";"Male";16;"Grade 11";"False";65536
"S34779";"Male";17;"Grade 12";"False";65536
"S34780";"Male";16;"Grade 11";"False";65536
"S34781";"Female";16;"Grade 11";"False";65540
"S34782";"Female";17;"Grade 12";"False";65539
"S34783";"Female";16;"Grade 11";"False";65538
"S34784";"Male";16;"Grade 11";"True";65538
"S34785";"Male";16;"Grade 11";"False";65539
"S34786";"Female";16;"Grade 11";"True";65537
"S34787";"Female";16;"Grade 11";"False";65538
"S34788";"Male";17;"Grade 12";"False";65539
"S34789";"Male";17;"Grade 12";"False";65539
"S34790";"Male";16;"Grade 11";"True";65539
"S34791";"Female";17;"Grade 12";"True";65540
"S34792";"Male";17;"Grade 12";"False";65536
"S34793";"Male";16;"Grade 11";"False";65536
"S34794";"Male";16;"Grade 11";"True";65538
"S34795";"Male";17;"Grade 12";"False";65537
"S34796";"Male";15;"Grade 10";"False";65538
"S34797";"Female";17;"Grade 12";"True";65540
"S34798";"Female";16;"Grade 11";"False";65540
"S34799";"Female";16;"Grade 11";"False";65536
"S34800";"Male";17;"Grade 12";"False";65537
"S34801";"Female";15;"Grade 10";"False";65537
"S34802";"Male";16;"Grade 11";"False";65539
"S34803";"Male";15;"Grade 10";"False";65538
"S34804";"Male";17;"Grade 12";"False";65537
"S34805";"Male";18;"Grade 12";"False";65540
"S34806";"Male";16;"Grade 10";"False";65539
"S34807";"Male";15;"Grade 10";"False";65537
"S34808";"Female";17;"Grade 12";"False";65538
"S34809";"Male";16;"Grade 11";"False";65537
"S34810";"Female";16;"Grade 11";"False";65538
"S34811";"Male";16;"Grade 11";"False";65539
"S34812";"Female";17;"Grade 12";"False";65536
"S34813";"Female";16;"Grade 11";"False";65538
"S34814";"Female";16;"Grade 11";"False";65537
"S34815";"Male";16;"Grade 11";"False";65539
"S34816";"Male";17;"Grade 12";"False";65540
"S34817";"Female";15;"Grade 10";"True";65536
"S34818";"Male";17;"Grade 12";"False";65539
"S34819";"Female";15;"Grade 10";"False";65537
"S34820";"Female";16;"Grade 10";"True";65536
"S34821";"Male";16;"Grade 11";"False";65537
"S34822";"Female";16;"Grade 11";"False";65538
"S34823";"Male";16;"Grade 11";"False";65537
"S34824";"Female";17;"Grade 12";"False";65537
"S34825";"Male";16;"Grade 11";"False";65536
"S34826";"Female";16;"Grade 11";"False";65540
"S34827";"Female";17;"Grade 12";"False";65537
"S34828";"Male";18;"Grade 12";"True";65536
"S34829";"Male";17;"Grade 12";"False";65538
"S34830";"Female";15;"Grade 10";"False";65539
"S34831";"Male";17;"Grade 12";"True";65539
"S34832";"Female";17;"Grade 12";"False";65536
"S34833";"Female";16;"Grade 11";"True";65539
"S34834";"Male";16;"Grade 11";"False";65537
"S34835";"Female";16;"Grade 11";"False";65537
"S34836";"Male";16;"Grade 11";"True";65538
"S34837";"Male";16;"Grade 11";"True";65538
"S34838";"Female";17;"Grade 12";"False";65540
"S34839";"Female";17;"Grade 12";"False";65536
"S34840";"Male";16;"Grade 11";"False";65537
"S34841";"Female";16;"Grade 12";"True";65538
"S34842";"Female";16;"Grade 11";"False";65537
"S34843";"Female";17;"Grade 12";"False";65538
"S34844";"Male";17;"Grade 12";"True";65536
"S34845";"Male";16;"Grade 10";"True";65537
"S34846";"Female";15;"Grade 10";"False";65536
"S34847";"Male";16;"Grade 10";"False";65536
"S34848";"Male";14;"Grade 10";"False";65539
"S34849";"Female";16;"Grade 11";"False";65536
"S34850";"Female";15;"Grade 10";"False";65539
"S34851";"Male";17;"Grade 12";"True";65538
"S34852";"Female";16;"Grade 11";"False";65539
"S34853";"Male";16;"Grade 11";"False";65536
"S34854";"Female";15;"Grade 10";"True";65537
"S34855";"Female";15;"Grade 10";"True";65537
"S34856";"Male";16;"Grade 11";"False";65538
"S34857";"Male";16;"Grade 10";"False";65536
"S34858";"Male";17;"Grade 12";"True";65536
"S34859";"Female";16;"Grade 11";"True";65537
"S34860";"Male";16;"Grade 11";"True";65538
"S34861";"Male";16;"Grade 11";"False";65538
"S34862";"Male";16;"Grade 11";"False";65536
"S34863";"Male";15;"Grade 10";"True";65537
"S34864";"Male";16;"Grade 11";"False";65537
"S34865";"Male";17;"Grade 12";"False";65538
"S34866";"Female";17;"Grade 12";"False";65537
"S34867";"Male";17;"Grade 12";"False";65536
"S34868";"Male";16;"Grade 11";"True";65538
"S34869";"Male";15;"Grade 10";"False";65537
"S34870";"Male";16;"Grade 11";"False";65539
"S34871";"Male";16;"Grade 11";"True";65536
"S34872";"Male";16;"Grade 11";"False";65539
"S34873";"Male";16;"Grade 11";"True";65540
"S34874";"Male";15;"Grade 10";"False";65538
"S34875";"Female";16;"Grade 11";"False";65538
"S34876";"Male";16;"Grade 11";"True";65540
"S34877";"Female";16;"Grade 11";"True";65539
"S34878";"Female";16;"Grade 10";"True";65536
"S34879";"Male";15;"Grade 10";"False";65538
"S34880";"Female";17;"Grade 12";"False";65540
"S34881";"Female";17;"Grade 11";"False";65539
"S34882";"Male";15;"Grade 10";"False";65536
"S34883";"Male";16;"Grade 11";"False";65537
"S34884";"Male";15;"Grade 10";"False";65538
